molecule,basis,run_label,distance,mapper,ansatz,reps,optimizer,max_iter,seed,energy,reference_energy,reference_method,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,real_amplitudes,1,slsqp,100,137,-7.716323377955974,-7.718250511733194,CASCI,0.0019271337772197583,1.2092937894093934,False,393,True,,,6,62,-6.975705981760725,0.26315039600012824,2.4335921769961715,2.7070222460024524
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,real_amplitudes,1,spsa,100,137,-7.681706936331456,-7.718250511733194,CASCI,0.036543575401737804,22.931422456769088,False,200,True,,,6,62,-6.9757059817607265,0.19011831100215204,1.1248012590076542,1.3212781260081101
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,real_amplitudes,2,cobyla,100,137,-7.685196020329861,-7.718250511733194,CASCI,0.03305449140333305,20.741990846014122,False,100,True,,,6,62,-6.975705981760723,0.17506472900277004,0.8390878200007137,1.022787783993408
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,real_amplitudes,2,slsqp,100,137,-7.714457934320141,-7.718250511733194,CASCI,0.0037925774130531664,2.3798764598875795,False,897,True,,,6,62,-6.9757059817607265,0.17391140399558935,6.048916568994173,6.231393859998207
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,real_amplitudes,2,spsa,100,137,-7.698570349909857,-7.718250511733194,CASCI,0.019680161823337095,12.349478665600436,False,200,True,,,6,62,-6.975705981760725,0.21940873398853,1.1563455099967541,1.384845866006799
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,efficient_su2,1,cobyla,100,137,-7.619983918635121,-7.718250511733194,CASCI,0.09826659309807262,61.66317156837845,False,100,True,,,6,62,-6.975705981760723,0.17206761399575043,0.8135332020028727,0.9944870689942036
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,efficient_su2,1,slsqp,100,137,-7.7144658958573595,-7.718250511733194,CASCI,0.0037846158758343407,2.3748805236289314,False,975,True,,,6,62,-6.975705981760723,0.202229989998159,6.6567295610002475,6.868324420996942
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,efficient_su2,1,spsa,100,137,-7.704966374396878,-7.718250511733194,CASCI,0.01328413733631617,8.335915735774424,False,200,True,,,6,62,-6.975705981760723,0.23944063199451193,1.29551246399933,1.5454138350032736
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,efficient_su2,2,cobyla,100,137,-7.585430890661525,-7.718250511733194,CASCI,0.13281962107166922,83.34550759906209,False,100,True,,,6,62,-6.975705981760725,0.17865513899596408,0.8846842420025496,1.0759718570043333
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,efficient_su2,2,slsqp,100,137,-7.71634822587472,-7.718250511733194,CASCI,0.0019022858584740732,1.1937014967652073,False,1777,True,,,6,62,-6.975705981760719,0.2022349699982442,13.084381073000259,13.30038367099769
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,efficient_su2,2,spsa,100,137,-7.634399385393977,-7.718250511733194,CASCI,0.08385112633921654,52.617336437995434,False,200,True,,,6,62,-6.9757059817607265,0.2540599969943287,1.4228024689946324,1.6909223760012537
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,uccsd,1,cobyla,100,137,-7.7113653286480535,-7.718250511733194,CASCI,0.006885183085140412,4.320514352573374,False,100,True,,,6,62,-6.975705981760725,0.17430507999961264,3.7621154399967054,4.068698362010764
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,uccsd,1,slsqp,100,137,-7.717909144066229,-7.718250511733194,CASCI,0.0003413676669650201,0.21421128332955278,True,236,True,,,6,62,-6.975705981760723,0.18461729100090452,8.689132575993426,9.008811809995677
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,uccsd,1,spsa,100,137,-7.716002859253706,-7.718250511733194,CASCI,0.0022476524794878827,1.4104221597509619,False,200,True,,,6,62,-6.975705981760725,0.19239770399872214,8.705831622006372,9.034776625005179
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,puccsd,1,cobyla,100,137,-7.718250466494727,-7.718250511733194,CASCI,4.52384671945083e-08,2.838754531075871e-05,True,100,True,,,6,62,-6.975705981760725,0.1717746909998823,3.095784126999206,3.3703872870100895
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,puccsd,1,slsqp,100,137,-7.718250503072408,-7.718250511733194,CASCI,8.660785866254628e-09,5.434721078147575e-06,True,77,True,,,6,62,-6.975705981760725,0.3144975839968538,2.3565758080076193,2.792441547004273
LiH,sto-3g,dense_curve_config_search_sto3g,3.3156565656565657,jw,puccsd,1,spsa,100,137,-7.70867411406848,-7.718250511733194,CASCI,0.009576397664713632,6.0092757221867865,False,200,True,,,6,62,-6.975705981760725,0.351553161002812,7.150470143009443,7.618493343004957
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,real_amplitudes,1,cobyla,100,137,-7.709892213540876,-7.7420418111730385,CASCI,0.03214959763216285,20.17416186056088,False,100,True,,,6,62,-6.997874502692891,0.18445261700253468,0.8230729219940258,1.0137536499969428
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,real_amplitudes,1,slsqp,100,137,-7.738593102211234,-7.7420418111730385,CASCI,0.003448708961804492,2.164095911912975,False,393,True,,,6,62,-6.9978745026919,0.25064105799538083,2.489167459993041,2.747997143000248
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,real_amplitudes,1,spsa,100,137,-7.741508535260793,-7.7420418111730385,CASCI,0.0005332759122458341,0.3346354344174711,True,200,True,,,6,62,-6.997874502692984,0.3620488669985207,1.282052662994829,1.652442015009001
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,real_amplitudes,2,cobyla,100,137,-7.74051702429685,-7.7420418111730385,CASCI,0.0015247868761880667,0.9568174878898976,True,100,True,,,6,62,-6.997874502691557,0.18142378200718667,0.8183433289959794,1.007802640000591
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,real_amplitudes,2,slsqp,100,137,-7.7420412755973365,-7.7420418111730385,CASCI,5.35575702009794e-07,0.00033607857319246383,True,971,True,,,6,62,-6.997874502691213,0.1811057410086505,6.453773973000352,6.6424804119887995
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,real_amplitudes,2,spsa,100,137,-7.717249959512041,-7.7420418111730385,CASCI,0.02479185166099729,15.557110043940748,False,200,True,,,6,62,-6.997874502693245,0.26646877800521906,1.2415492779982742,1.516616517008515
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,efficient_su2,1,cobyla,100,137,-7.614810609662315,-7.7420418111730385,CASCI,0.12723120151072376,79.83872402879275,False,100,True,,,6,62,-6.99787450269244,0.17930741800228134,0.8515508450072957,1.0399082359945169
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,efficient_su2,1,slsqp,100,137,-7.742040034880368,-7.7420418111730385,CASCI,1.776292670285784e-06,0.001114639637238362,True,950,True,,,6,62,-6.997874502692985,0.2252325209992705,6.7392445459990995,6.9735396440082695
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,efficient_su2,1,spsa,100,137,-7.73748508858951,-7.7420418111730385,CASCI,0.004556722583528128,2.859384431667152,False,200,True,,,6,62,-6.997874502692124,0.23507587099447846,1.2666363489988726,1.5117712670034962
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,efficient_su2,2,cobyla,100,137,-7.555532483466908,-7.7420418111730385,CASCI,0.1865093277061307,117.03628171954638,False,100,True,,,6,62,-6.997874502692261,0.18139953799254727,0.8947397470037686,1.0878566409955965
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,efficient_su2,2,slsqp,100,137,-7.738942245971315,-7.7420418111730385,CASCI,0.0030995652017233866,1.9450050601682407,False,1814,True,,,6,62,-6.997874502692207,0.17941694699402433,13.51363642900833,13.70479377200536
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,efficient_su2,2,spsa,100,137,-7.629714659252285,-7.7420418111730385,CASCI,0.11232715192075382,70.48629877464032,False,200,True,,,6,62,-6.997874502691925,0.27590550600143615,1.4432044999994105,1.731855108999298
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,uccsd,1,cobyla,100,137,-7.7339181606080345,-7.7420418111730385,CASCI,0.00812365056500397,5.097663842395076,False,100,True,,,6,62,-6.997874502691742,0.1765593180025462,3.8293809479946503,4.134402612995473
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,uccsd,1,slsqp,100,137,-7.73646462964604,-7.7420418111730385,CASCI,0.005577181526998487,3.499731602825294,False,200,True,,,6,62,-6.9978745026907685,0.1789469770010328,7.318840179010294,7.626139626008808
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,uccsd,1,spsa,100,137,-7.735749653108496,-7.7420418111730385,CASCI,0.006292158064542086,3.94838581492274,False,200,True,,,6,62,-6.997874502691868,0.1883916649967432,8.641934273997322,8.962934526003664
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,puccsd,1,cobyla,100,137,-7.736117571373891,-7.7420418111730385,CASCI,0.005924239799147024,3.71751379212295,False,90,True,,,6,62,-6.997874502692973,0.3661021810112288,3.1037545379949734,3.5773322640015977
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,puccsd,1,slsqp,100,137,-7.736117558884687,-7.7420418111730385,CASCI,0.0059242522883513615,3.7175216292110744,False,86,True,,,6,62,-6.997874502692536,0.2608315580000635,2.6257326589984586,2.9985132360015996
LiH,sto-3g,dense_curve_config_search_sto3g,3.8491161616161618,jw,puccsd,1,spsa,100,137,-7.735709361269778,-7.7420418111730385,CASCI,0.006332449903260873,3.973669306345327,False,200,True,,,6,62,-6.997874502690722,0.5329814750002697,7.4494577900040895,8.11473899599514
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,real_amplitudes,1,cobyla,100,137,-7.75992307781422,-7.763529398173429,CASCI,0.0036063203592089366,2.2629984822868408,False,100,True,,,6,62,-7.014642242263688,0.241772431996651,0.8542723230057163,1.1038333309988957
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,real_amplitudes,1,slsqp,100,137,-7.760929480628819,-7.763529398173429,CASCI,0.002599917544609198,1.6314716585001734,False,404,True,,,6,62,-7.014642242263696,0.2643317080073757,2.489522563002538,2.760569584002951
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,real_amplitudes,1,spsa,100,137,-7.746812683243963,-7.763529398173429,CASCI,0.01671671492946558,10.489889068674017,False,200,True,,,6,62,-7.01464224226369,0.19643169399932958,1.2408233510068385,1.4445897809928283
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,real_amplitudes,2,cobyla,100,137,-7.7570872982486705,-7.763529398173429,CASCI,0.006442099924758082,4.04247568168502,False,100,True,,,6,62,-7.014642242263697,0.20033576199784875,0.802983353001764,1.0128955139953177
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,real_amplitudes,2,slsqp,100,137,-7.763528108193671,-7.763529398173429,CASCI,1.2899797576793048e-06,0.0008094739077615829,True,1046,True,,,6,62,-7.014642242263699,0.1888104760000715,6.659999180003069,6.856323847998283
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,real_amplitudes,2,spsa,100,137,-7.762095586822675,-7.763529398173429,CASCI,0.0014338113507532668,0.8997295268998318,True,200,True,,,6,62,-7.014642242263702,0.2848571800132049,1.2264113499986706,1.5190354689984815
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,efficient_su2,1,cobyla,100,137,-7.630052661346071,-7.763529398173429,CASCI,0.13347673682735728,83.75785364979814,False,100,True,,,6,62,-7.014642242263698,0.1907905660045799,0.8184738099953393,1.0184389450005256
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,efficient_su2,1,slsqp,100,137,-7.763528637342238,-7.763529398173429,CASCI,7.608311909379495e-07,0.00047742841979428176,True,801,True,,,6,62,-7.014642242263696,0.18843573199410457,5.530995946988696,5.728083781010355
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,efficient_su2,1,spsa,100,137,-7.6014601656435286,-7.763529398173429,CASCI,0.16206923252990002,101.69990203560504,False,200,True,,,6,62,-7.014642242263692,0.24556792099610902,1.2376305619982304,1.493671007003286
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,efficient_su2,2,cobyla,100,137,-7.596591221696511,-7.763529398173429,CASCI,0.16693817647691755,104.75520818285406,False,100,True,,,6,62,-7.014642242263692,0.1914775629993528,0.8888849049981218,1.0923742849990958
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,efficient_su2,2,slsqp,100,137,-7.761401776340218,-7.763529398173429,CASCI,0.002127621833210469,1.3351018489360682,False,1924,True,,,6,62,-7.0146422422637,0.1906752590002725,14.696574790999875,14.89902439499565
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,efficient_su2,2,spsa,100,137,-7.755411799809473,-7.763529398173429,CASCI,0.008117598363955203,5.093866031767165,False,200,True,,,6,62,-7.014642242263691,0.2329113470041193,1.4390403930010507,1.6861267490021419
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,uccsd,1,cobyla,100,137,-7.7592980349517,-7.763529398173429,CASCI,0.004231363221729012,2.6552185039039506,False,100,True,,,6,62,-7.01464224226369,0.1880499879916897,3.833614122006111,4.149469662006595
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,uccsd,1,slsqp,100,137,-7.759433897292006,-7.763529398173429,CASCI,0.004095500881422964,2.569963662600843,False,217,True,,,6,62,-7.0146422422636885,0.21869931199762505,8.903769450000254,9.259877403004793
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,uccsd,1,spsa,100,137,-7.7491633842414265,-7.763529398173429,CASCI,0.014366013932002097,9.014803036456705,False,200,True,,,6,62,-7.014642242263702,0.1917267420067219,9.4125576709921,9.731449990998954
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,puccsd,1,cobyla,100,137,-7.759327810101546,-7.763529398173429,CASCI,0.004201588071882867,2.636534329399146,False,89,True,,,6,62,-7.0146422422637045,0.18765590999100823,2.911549794996972,3.2008339169988176
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,puccsd,1,slsqp,100,137,-7.759327800393024,-7.763529398173429,CASCI,0.004201597780404853,2.636540421584069,False,108,True,,,6,62,-7.014642242263704,0.27803376500378363,3.2586522569908993,3.640413118992001
LiH,sto-3g,dense_curve_config_search_sto3g,4.382575757575758,jw,puccsd,1,spsa,100,137,-7.758487729751941,-7.763529398173429,CASCI,0.005041668421487344,3.163692309499102,False,200,True,,,6,62,-7.014642242263698,0.2773326970054768,8.23638004300301,8.620276426998316
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,real_amplitudes,1,cobyla,100,137,-7.685384487879116,-7.782151959835916,CASCI,0.09676747195680058,60.722459560139974,False,100,True,,,6,62,-7.026881187208498,0.20111972000449896,0.7822401450102916,0.99030041199876
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,real_amplitudes,1,slsqp,100,137,-7.782029451436634,-7.782151959835916,CASCI,0.000122508399281962,0.07687512312502469,True,694,True,,,6,62,-7.026881187208501,0.19529954399331473,4.411629137990531,4.613126615004148
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,real_amplitudes,1,spsa,100,137,-7.673809330351952,-7.782151959835916,CASCI,0.108342629483964,67.98597508485277,False,200,True,,,6,62,-7.026881187208496,0.20074522600043565,1.1080361170024844,1.3158665910013951
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,real_amplitudes,2,cobyla,100,137,-7.711027782032177,-7.782151959835916,CASCI,0.07112417780373903,44.631061689446476,False,100,True,,,6,62,-7.0268811872085015,0.1922208970063366,0.8430024090048391,1.0429810830100905
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,real_amplitudes,2,slsqp,100,137,-7.7819062467267575,-7.782151959835916,CASCI,0.0002457131091588849,0.1541871874151827,True,589,True,,,6,62,-7.026881187208501,0.1956610589986667,4.637625538001885,4.840779210004257
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,real_amplitudes,2,spsa,100,137,-7.763338966785166,-7.782151959835916,CASCI,0.01881299305075057,11.80532245628344,False,200,True,,,6,62,-7.026881187208497,0.3186230529972818,1.2297809260053327,1.5565430550050223
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,efficient_su2,1,cobyla,100,137,-7.699837915489091,-7.782151959835916,CASCI,0.0823140443468251,51.65280365403187,False,100,True,,,6,62,-7.026881187208497,0.19214940699748695,0.8561924309906317,1.0576640270010103
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,efficient_su2,1,slsqp,100,137,-7.781906104095455,-7.782151959835916,CASCI,0.0002458557404612094,0.15427668984107304,True,977,True,,,6,62,-7.026881187208503,0.2101972050004406,6.637057851999998,6.857701276996522
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,efficient_su2,1,spsa,100,137,-7.678656437644978,-7.782151959835916,CASCI,0.10349552219093816,64.94437163451342,False,200,True,,,6,62,-7.026881187208504,0.22290388599503785,1.2010412090021418,1.432457389004412
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,efficient_su2,2,cobyla,100,137,-7.614181003141773,-7.782151959835916,CASCI,0.16797095669414297,105.40328706418497,False,100,True,,,6,62,-7.0268811872085,0.7880132179998327,1.6098203730070964,2.4197674899915
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,efficient_su2,2,slsqp,100,137,-7.781977304680284,-7.782151959835916,CASCI,0.00017465515563230838,0.1095976820556742,True,1887,True,,,6,62,-7.0268811872085,0.4088023280055495,14.942893047002144,15.36485430499306
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,efficient_su2,2,spsa,100,137,-7.664102704159397,-7.782151959835916,CASCI,0.11804925567651914,74.07697038031685,False,200,True,,,6,62,-7.0268811872085015,0.2775000570109114,1.4865145790099632,1.7755394489940954
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,uccsd,1,cobyla,100,137,-7.780753685946052,-7.782151959835916,CASCI,0.0013982738898645763,0.8774294503550305,True,100,True,,,6,62,-7.026881187208495,0.19438084900320973,3.978836604001117,4.306165607995354
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,uccsd,1,slsqp,100,137,-7.782078815164761,-7.782151959835916,CASCI,7.31446711554895e-05,0.045898939452110064,True,101,True,,,6,62,-7.026881187208495,0.19855116699181963,3.910823831000016,4.246352954985923
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,uccsd,1,spsa,100,137,-7.781428778960824,-7.782151959835916,CASCI,0.0007231808750924884,0.4538025077484123,True,200,True,,,6,62,-7.0268811872085,0.20456015500531066,8.864757076997194,9.203668471003766
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,puccsd,1,cobyla,100,137,-7.782151955188883,-7.782151959835916,CASCI,4.647032980642507e-09,2.916055018649999e-06,True,89,True,,,6,62,-7.026881187208496,0.1865932530054124,2.7986170340009267,3.086343069007853
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,puccsd,1,slsqp,100,137,-7.782151680157551,-7.782151959835916,CASCI,2.796783649117174e-07,0.00017550069108738687,True,70,True,,,6,62,-7.0268811872085015,0.36001240999030415,2.6502366369968513,3.113121852002223
LiH,sto-3g,dense_curve_config_search_sto3g,4.875,jw,puccsd,1,spsa,100,137,-7.774696276274527,-7.782151959835916,CASCI,0.007455683561389037,4.678508535923673,False,200,True,,,6,62,-7.026881187208495,0.7645893079898087,7.161855487007415,8.052805251005339
